State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
Kentucky,Feb-21,40867,1843088,10712,2.22
Kentucky,Feb-21,46630,1843088,12028,2.53
Kentucky,Feb-21,41801,1843088,14139,2.27
Kentucky,Feb-21,38708,1843088,13857,2.1
Kentucky,Mar-21,44700,1843088,9277,2.43
Kentucky,Mar-21,36610,1843088,10278,1.99
Kentucky,Mar-21,35556,1843088,8738,1.93
Kentucky,Mar-21,33377,1843088,24838,1.81
Kentucky,Apr-21,31624,1843088,21423,1.72
Kentucky,Apr-21,24623,1814841,5999,1.36
Kentucky,Apr-21,15066,1814841,5958,0.83
Kentucky,Apr-21,23572,1814841,7437,1.3
Kentucky,May-21,21323,1814841,12151,1.17
Kentucky,May-21,24390,1814841,11167,1.34
Kentucky,May-21,24790,1814841,4044,1.37
Kentucky,May-21,18753,1814841,2864,1.03
Kentucky,May-21,19075,1814841,6318,1.05
Kentucky,Jun-21,20154,1814841,5948,1.11
Kentucky,Jun-21,22302,1814841,15120,1.23
Kentucky,Jun-21,25708,1814841,15058,1.42
Kentucky,Jun-21,28914,1814841,7180,1.59
Kentucky,Jul-21,21772,1814841,6269,1.2
Kentucky,Jul-21,20047,1814775,2498,1.1
Kentucky,Jul-21,17753,1814775,11443,0.98
Kentucky,Jul-21,23859,1814775,4225,1.31
Kentucky,Jul-21,18044,1814775,4036,0.99
Kentucky,Aug-21,16351,1814775,4006,0.9
Kentucky,Aug-21,17013,1814775,1770,0.94
Kentucky,Aug-21,14877,1814775,1828,0.82
Kentucky,Aug-21,13405,1814775,1715,0.74
Kentucky,Sep-21,13286,1814775,2002,0.73
Kentucky,Sep-21,11796,1814775,2583,0.65
Kentucky,Sep-21,13434,1814775,4271,0.74
Kentucky,Sep-21,13406,1814775,3648,0.74
Kentucky,Oct-21,13122,1814775,2732,0.72
Kentucky,Oct-21,12318,1797810,4186,0.69
Kentucky,Oct-21,13168,1797810,1433,0.73
Kentucky,Oct-21,11504,1797810,4373,0.64
Kentucky,Oct-21,12701,1797810,7255,0.71
Kentucky,Nov-21,13620,1797810,13971,0.76
Louisiana,Jan-20,16553,1890973,1658,0.88
Louisiana,Jan-20,15957,1892522,2521,0.84
Louisiana,Jan-20,16076,1892522,2008,0.85
Louisiana,Jan-20,15500,1892522,1878,0.82
Louisiana,Feb-20,16189,1892522,2058,0.86
Louisiana,Feb-20,15051,1892522,1805,0.8
Louisiana,Feb-20,15057,1892522,1739,0.8
Louisiana,Feb-20,14640,1892522,1798,0.77
Louisiana,Feb-20,15289,1892522,1509,0.81
Louisiana,Mar-20,14199,1892522,1698,0.75
Louisiana,Mar-20,13987,1892522,2255,0.74
Louisiana,Mar-20,14143,1892522,72438,0.75
Louisiana,Mar-20,58027,1892522,97400,3.07
Louisiana,Apr-20,116690,1892522,100621,6.17
Louisiana,Apr-20,217532,1891334,79653,11.5
Louisiana,Apr-20,246296,1891334,91923,13.02
Louisiana,Apr-20,300657,1891334,66141,15.9
Louisiana,May-20,310013,1891334,50941,16.39
Louisiana,May-20,325136,1891334,40125,17.19
Louisiana,May-20,326504,1891334,28545,17.26
Louisiana,May-20,328409,1891334,23961,17.36
Louisiana,May-20,301598,1891334,19334,15.95
Louisiana,Jun-20,305083,1891334,21879,16.13
Louisiana,Jun-20,306358,1891334,23122,16.2
Louisiana,Jun-20,300389,1891334,19524,15.88
Louisiana,Jun-20,306089,1891334,21976,16.18
Louisiana,Jul-20,313157,1891334,31417,16.56
Louisiana,Jul-20,312893,1889866,26351,16.56
Louisiana,Jul-20,313117,1889866,32079,16.57
Louisiana,Jul-20,324357,1889866,18511,17.16
Louisiana,Aug-20,327467,1889866,13402,17.33
Louisiana,Aug-20,299974,1889866,11131,15.87
Louisiana,Aug-20,255068,1889866,14365,13.5
Louisiana,Aug-20,250720,1889866,12529,13.27
Louisiana,Aug-20,249610,1889866,16191,13.21
Louisiana,Sep-20,256184,1889866,24566,13.56
Louisiana,Sep-20,250244,1889866,16182,13.24
Louisiana,Sep-20,238724,1889866,14842,12.63
Louisiana,Sep-20,214860,1889866,16296,11.37
Louisiana,Oct-20,195223,1889866,13461,10.33
Louisiana,Oct-20,165320,1887456,13577,8.76
Louisiana,Oct-20,146622,1887456,13039,7.77
Louisiana,Oct-20,128378,1887456,9943,6.8
Louisiana,Oct-20,115350,1887456,8419,6.11
Louisiana,Nov-20,98935,1887456,10045,5.24
Louisiana,Nov-20,91023,1887456,10045,4.82
Louisiana,Nov-20,83338,1887456,10045,4.42
Louisiana,Nov-20,74863,1887456,11780,3.97
Louisiana,Dec-20,75004,1887456,9114,3.97
Louisiana,Dec-20,66810,1887456,9289,3.54
Louisiana,Dec-20,64448,1887456,7926,3.41
Louisiana,Dec-20,60641,1887456,8246,3.21
Louisiana,Jan-21,64404,1887456,25365,3.41
Louisiana,Jan-21,87510,1827685,21624,4.79
Louisiana,Jan-21,63888,1827685,16340,3.5
Louisiana,Jan-21,64916,1827685,12004,3.55
Louisiana,Jan-21,65649,1827685,10376,3.59
Louisiana,Feb-21,60711,1827685,9010,3.32
Louisiana,Feb-21,54587,1827685,6458,2.99
Louisiana,Feb-21,52721,1827685,6447,2.88
Louisiana,Feb-21,53212,1827685,6981,2.91
Louisiana,Mar-21,48016,1827685,7100,2.63
Louisiana,Mar-21,46170,1827685,7195,2.53
Louisiana,Mar-21,40840,1827685,6468,2.23
Louisiana,Mar-21,42546,1827685,12845,2.33
Louisiana,Apr-21,46530,1827685,12263,2.55
Louisiana,Apr-21,50796,1782555,9809,2.85
Louisiana,Apr-21,52698,1782555,8829,2.96
Louisiana,Apr-21,51308,1782555,7114,2.88
Louisiana,May-21,52018,1782555,6783,2.92
Louisiana,May-21,50556,1782555,7129,2.84
Louisiana,May-21,51726,1782555,6327,2.9
Louisiana,May-21,51031,1782555,5976,2.86
Louisiana,May-21,47680,1782555,5573,2.67
Louisiana,Jun-21,50040,1782555,5569,2.81
Louisiana,Jun-21,49355,1782555,5242,2.77
Louisiana,Jun-21,49503,1782555,4278,2.78
Louisiana,Jun-21,49163,1782555,4129,2.76
Louisiana,Jul-21,49973,1782555,4222,2.8
Louisiana,Jul-21,49230,1746855,4558,2.82
Louisiana,Jul-21,48045,1746855,5492,2.75
Louisiana,Jul-21,44996,1746855,3122,2.58
Louisiana,Jul-21,47230,1746855,3228,2.7
Louisiana,Aug-21,43992,1746855,2411,2.52
Louisiana,Aug-21,40433,1746855,2332,2.31
Louisiana,Aug-21,37315,1746855,2217,2.14
Louisiana,Aug-21,35659,1746855,2060,2.04
Louisiana,Sep-21,33598,1746855,9724,1.92
Louisiana,Sep-21,37364,1746855,14042,2.14
Louisiana,Sep-21,43034,1746855,7107,2.46
Louisiana,Sep-21,43003,1746855,3947,2.46
Louisiana,Oct-21,40302,1746855,3130,2.31
Louisiana,Oct-21,36425,1714402,3141,2.12
Louisiana,Oct-21,31305,1714402,2804,1.83
Louisiana,Oct-21,26314,1714402,2102,1.53
Louisiana,Oct-21,24791,1714402,3009,1.45
Louisiana,Nov-21,24227,1714402,1981,1.41
Maine,Jan-20,7828,601875,1663,1.3
Maine,Jan-20,7832,602736,1561,1.3
Maine,Jan-20,8661,602736,959,1.44
Maine,Jan-20,8457,602736,944,1.4
Maine,Feb-20,8916,602736,881,1.48
Maine,Feb-20,8809,602736,702,1.46
Maine,Feb-20,8896,602736,790,1.48
Maine,Feb-20,8624,602736,737,1.43
Maine,Feb-20,9007,602736,862,1.49
Maine,Mar-20,8739,602736,715,1.45
Maine,Mar-20,8451,602736,634,1.4
Maine,Mar-20,8703,602736,21459,1.44
Maine,Mar-20,21967,602736,23770,3.64
Maine,Apr-20,41339,602736,30910,6.86
Maine,Apr-20,55723,603932,13488,9.23
Maine,Apr-20,66525,603932,11769,11.02
Maine,Apr-20,73141,603932,7661,12.11
Maine,May-20,76773,603932,6993,12.71
Maine,May-20,87280,603932,5579,14.45
Maine,May-20,92207,603932,4726,15.27
Maine,May-20,138219,603932,16667,22.89
Maine,May-20,162256,603932,11151,26.87
Maine,Jun-20,78247,603932,3117,12.96
Maine,Jun-20,66966,603932,3013,11.09
Maine,Jun-20,64717,603932,2911,10.72
Maine,Jun-20,62989,603932,3119,10.43
Maine,Jul-20,63635,603932,2939,10.54
Maine,Jul-20,60623,607641,4696,9.98
Maine,Jul-20,60614,607641,2276,9.98
Maine,Jul-20,62377,607641,2014,10.27
Maine,Aug-20,53480,607641,1722,8.8
Maine,Aug-20,50885,607641,1734,8.37
Maine,Aug-20,46605,607641,1332,7.67
Maine,Aug-20,41459,607641,1120,6.82
Maine,Aug-20,38919,607641,1248,6.4
Maine,Sep-20,36200,607641,1150,5.96
Maine,Sep-20,30612,607641,1435,5.04
Maine,Sep-20,28071,607641,1431,4.62
Maine,Sep-20,24701,607641,1584,4.07
Maine,Oct-20,22893,607641,1702,3.77
Maine,Oct-20,19723,605947,1549,3.25
Maine,Oct-20,15901,605947,1346,2.62
Maine,Oct-20,15286,605947,1479,2.52
Maine,Oct-20,13234,605947,1696,2.18
Maine,Nov-20,12917,605947,2264,2.13
Maine,Nov-20,11998,605947,1997,1.98
Maine,Nov-20,12070,605947,2254,1.99
Maine,Nov-20,11948,605947,1944,1.97
Maine,Dec-20,12930,605947,3005,2.13
Maine,Dec-20,14254,605947,3125,2.35
Maine,Dec-20,14624,605947,2980,2.41
Maine,Dec-20,13693,605947,2667,2.26
Maine,Jan-21,15668,605947,3940,2.59
Maine,Jan-21,17147,586117,3753,2.93
Maine,Jan-21,17360,586117,3312,2.96
Maine,Jan-21,17724,586117,2845,3.02
Maine,Jan-21,18161,586117,2713,3.1
Maine,Feb-21,18206,586117,2172,3.11
Maine,Feb-21,17274,586117,2045,2.95
Maine,Feb-21,17136,586117,2198,2.92
Maine,Feb-21,17239,586117,1677,2.94
Maine,Mar-21,16342,586117,1479,2.79
Maine,Mar-21,15975,586117,1399,2.73
Maine,Mar-21,14914,586117,1450,2.54
Maine,Mar-21,15092,586117,1603,2.57
Maine,Apr-21,15495,586117,2147,2.64
Maine,Apr-21,15344,573679,2060,2.67
Maine,Apr-21,14624,573679,1660,2.55
Maine,Apr-21,13854,573679,1689,2.41
Maine,May-21,13721,573679,1391,2.39
Maine,May-21,12413,573679,1299,2.16
Maine,May-21,11852,573679,1224,2.07
Maine,May-21,11692,573679,1003,2.04
Maine,May-21,10768,573679,1376,1.88
Maine,Jun-21,10842,573679,1052,1.89
Maine,Jun-21,10300,573679,1355,1.8
Maine,Jun-21,9690,573679,1548,1.69
Maine,Jun-21,9481,573679,1368,1.65
Maine,Jul-21,9473,573679,1252,1.65
Maine,Jul-21,9055,567211,1172,1.6
Maine,Jul-21,9449,567211,1201,1.67
Maine,Jul-21,8239,567211,916,1.45
Maine,Jul-21,8239,567211,809,1.45
Maine,Aug-21,7932,567211,769,1.4
Maine,Aug-21,7938,567211,821,1.4
Maine,Aug-21,7548,567211,755,1.33
Maine,Aug-21,7065,567211,719,1.25
Maine,Sep-21,6773,567211,680,1.19
Maine,Sep-21,5846,567211,565,1.03
Maine,Sep-21,8106,567211,558,1.43
Maine,Sep-21,6776,567211,507,1.19
Maine,Oct-21,5940,567211,600,1.05
Maine,Oct-21,5435,562725,802,0.97
Maine,Oct-21,4836,562725,591,0.86
Maine,Oct-21,4526,562725,697,0.8
Maine,Oct-21,4566,562725,806,0.81
Maine,Nov-21,4888,562725,1000,0.87
Maryland,Jan-20,30571,2547265,3997,1.2
Maryland,Jan-20,31292,2549408,4627,1.23
Maryland,Jan-20,29203,2549408,3739,1.15
Maryland,Jan-20,29231,2549408,3283,1.15
Maryland,Feb-20,29788,2549408,3203,1.17
Maryland,Feb-20,29342,2549408,3150,1.15
Maryland,Feb-20,29219,2549408,3048,1.15
Maryland,Feb-20,29095,2549408,2700,1.14
Maryland,Feb-20,28412,2549408,2626,1.11
Maryland,Mar-20,28061,2549408,2675,1.1
Maryland,Mar-20,27039,2549408,3864,1.06
Maryland,Mar-20,26460,2549408,42982,1.04
Maryland,Mar-20,47954,2549408,85377,1.88
Maryland,Apr-20,92090,2549408,109653,3.61
Maryland,Apr-20,160897,2555073,63235,6.3
Maryland,Apr-20,201435,2555073,48570,7.88
Maryland,Apr-20,224315,2555073,37995,8.78
Maryland,May-20,227043,2555073,63305,8.89
Maryland,May-20,254713,2555073,45664,9.97
Maryland,May-20,253518,2555073,35346,9.92
Maryland,May-20,255313,2555073,34048,9.99
Maryland,May-20,246815,2555073,31967,9.66
Maryland,Jun-20,247237,2555073,41695,9.68
Maryland,Jun-20,250568,2555073,23465,9.81
Maryland,Jun-20,244172,2555073,32583,9.56
Maryland,Jun-20,233592,2555073,22628,9.14
Maryland,Jul-20,246727,2555073,33230,9.66
Maryland,Jul-20,234264,2551522,19516,9.18
Maryland,Jul-20,232305,2551522,17242,9.1
Maryland,Jul-20,219029,2551522,13038,8.58
Maryland,Aug-20,203445,2551522,10835,7.97
Maryland,Aug-20,194391,2551522,8892,7.62
Maryland,Aug-20,180568,2551522,9053,7.08
Maryland,Aug-20,176795,2551522,7644,6.93
Maryland,Aug-20,175969,2551522,7271,6.9
Maryland,Sep-20,165604,2551522,7190,6.49
Maryland,Sep-20,164868,2551522,7858,6.46
Maryland,Sep-20,161421,2551522,5661,6.33
Maryland,Sep-20,169032,2551522,9280,6.62
Maryland,Oct-20,149522,2551522,10994,5.86
Maryland,Oct-20,115445,2466552,12347,4.68
Maryland,Oct-20,102425,2466552,11609,4.15
Maryland,Oct-20,83240,2466552,10743,3.37
Maryland,Oct-20,81924,2466552,10875,3.32
Maryland,Nov-20,80101,2466552,11332,3.25
Maryland,Nov-20,70659,2466552,11396,2.86
Maryland,Nov-20,80142,2466552,13803,3.25
Maryland,Nov-20,75856,2466552,9290,3.08
Maryland,Dec-20,74434,2466552,10204,3.02
Maryland,Dec-20,77705,2466552,11486,3.15
Maryland,Dec-20,74078,2466552,13491,3
Maryland,Dec-20,75984,2466552,13629,3.08
Maryland,Jan-21,79308,2466552,11541,3.22
Maryland,Jan-21,75237,2408248,23084,3.12
Maryland,Jan-21,76687,2408248,31019,3.18
Maryland,Jan-21,79606,2408248,33469,3.31
Maryland,Jan-21,80737,2408248,36355,3.35
Maryland,Feb-21,74667,2408248,19770,3.1
Maryland,Feb-21,64776,2408248,9935,2.69
Maryland,Feb-21,63453,2408248,8420,2.63
Maryland,Feb-21,62508,2408248,7879,2.6
Maryland,Mar-21,61234,2408248,7704,2.54
Maryland,Mar-21,57896,2408248,8879,2.4
Maryland,Mar-21,53685,2408248,10443,2.23
Maryland,Mar-21,51544,2408248,10295,2.14
Maryland,Apr-21,50929,2408248,8142,2.11
Maryland,Apr-21,46783,2129288,8727,2.2
Maryland,Apr-21,46792,2129288,7555,2.2
Maryland,Apr-21,44655,2129288,8560,2.1
Maryland,May-21,39636,2129288,5641,1.86
Maryland,May-21,43781,2129288,5636,2.06
Maryland,May-21,43995,2129288,5537,2.07
Maryland,May-21,44201,2129288,5509,2.08
Maryland,May-21,43350,2129288,10143,2.04
Maryland,Jun-21,46267,2129288,8638,2.17
Maryland,Jun-21,39076,2129288,10337,1.84
Maryland,Jun-21,44014,2129288,11228,2.07
Maryland,Jun-21,42925,2129288,7619,2.02
Maryland,Jul-21,40379,2129288,8906,1.9
Maryland,Jul-21,42360,2314250,6409,1.83
Maryland,Jul-21,42887,2314250,5532,1.85
Maryland,Jul-21,35465,2314250,3802,1.53
Maryland,Jul-21,31162,2314250,3602,1.35
Maryland,Aug-21,37119,2314250,5340,1.6
Maryland,Aug-21,39941,2314250,5512,1.73
Maryland,Aug-21,46439,2314250,7235,2.01
Maryland,Aug-21,42204,2314250,6377,1.82
Maryland,Sep-21,39245,2314250,5419,1.7
Maryland,Sep-21,44240,2314250,7437,1.91
Maryland,Sep-21,45206,2314250,9889,1.95
Maryland,Sep-21,41233,2314250,4272,1.78
Maryland,Oct-21,37873,2314250,2622,1.64
Maryland,Oct-21,32857,2364761,4959,1.39
Maryland,Oct-21,30758,2364761,3477,1.3
Maryland,Oct-21,29738,2364761,3243,1.26
Maryland,Oct-21,28894,2364761,3053,1.22
Maryland,Nov-21,28701,2364761,2883,1.21
Massachusetts,Jan-20,76528,3546144,9464,2.16
Massachusetts,Jan-20,79521,3557761,8784,2.24
Massachusetts,Jan-20,75076,3557761,6940,2.11
Massachusetts,Jan-20,75529,3557761,6022,2.12
Massachusetts,Feb-20,76927,3557761,5523,2.16
Massachusetts,Feb-20,76492,3557761,5878,2.15
Massachusetts,Feb-20,76912,3557761,5393,2.16
Massachusetts,Feb-20,77091,3557761,9264,2.17
Massachusetts,Feb-20,83220,3557761,4865,2.34
Massachusetts,Mar-20,75552,3557761,4712,2.12
Massachusetts,Mar-20,74336,3557761,7449,2.09
Massachusetts,Mar-20,83127,3557761,148452,2.34
Massachusetts,Mar-20,183105,3557761,181423,5.15
Massachusetts,Apr-20,310211,3557761,139647,8.72
Massachusetts,Apr-20,361600,3568892,103813,10.13
Massachusetts,Apr-20,467552,3568892,80969,13.1
Massachusetts,Apr-20,532508,3568892,71358,14.92
Massachusetts,May-20,569956,3568892,55884,15.97
Massachusetts,May-20,575569,3568892,44915,16.13
Massachusetts,May-20,589545,3568892,38684,16.52
Massachusetts,May-20,594515,3568892,38332,16.66
Massachusetts,May-20,599751,3568892,27630,16.8
Massachusetts,Jun-20,574019,3568892,45142,16.08
Massachusetts,Jun-20,577991,3568892,30411,16.2
Massachusetts,Jun-20,566165,3568892,30005,15.86
Massachusetts,Jun-20,557288,3568892,29699,15.62
Massachusetts,Jul-20,557705,3568892,27051,15.63
Massachusetts,Jul-20,537302,3578753,24131,15.01
Massachusetts,Jul-20,519211,3578753,18638,14.51
Massachusetts,Jul-20,511477,3578753,19646,14.29
Massachusetts,Aug-20,512245,3578753,15637,14.31
Massachusetts,Aug-20,456548,3578753,14729,12.76
Massachusetts,Aug-20,435742,3578753,17184,12.18
Massachusetts,Aug-20,419013,3578753,17594,11.71
Massachusetts,Aug-20,407376,3578753,18568,11.38
Massachusetts,Sep-20,394848,3578753,18656,11.03
Massachusetts,Sep-20,375192,3578753,18388,10.48
Massachusetts,Sep-20,361495,3578753,23574,10.1
Massachusetts,Sep-20,327621,3578753,25460,9.15
Massachusetts,Oct-20,306247,3578753,29481,8.56
Massachusetts,Oct-20,268942,3578753,39962,7.51
Massachusetts,Oct-20,254030,3589092,45404,7.08
Massachusetts,Oct-20,249005,3589092,47887,6.94
Massachusetts,Oct-20,249689,3589092,39417,6.96
Massachusetts,Nov-20,223567,3589092,42800,6.23
Massachusetts,Nov-20,218485,3589092,52659,6.09
Massachusetts,Nov-20,214338,3589092,30087,5.97
Massachusetts,Nov-20,182992,3589092,24178,5.1
Massachusetts,Dec-20,192718,3589092,26573,5.37
Massachusetts,Dec-20,169814,3589092,25194,4.73
Massachusetts,Dec-20,168139,3589092,21979,4.68
Massachusetts,Dec-20,159086,3589092,23388,4.43
Massachusetts,Jan-21,173783,3589092,26370,4.84
Massachusetts,Jan-21,175630,3589092,31932,4.89
Massachusetts,Jan-21,172686,3444926,27069,5.01
Massachusetts,Jan-21,172029,3444926,22185,4.99
Massachusetts,Jan-21,182574,3444926,20492,5.3
Massachusetts,Feb-21,167637,3444926,20500,4.87
Massachusetts,Feb-21,163138,3444926,17796,4.74
Massachusetts,Feb-21,156528,3444926,16318,4.54
Massachusetts,Feb-21,174019,3444926,14770,5.05
Massachusetts,Mar-21,150131,3444926,16970,4.36
Massachusetts,Mar-21,141154,3444926,19530,4.1
Massachusetts,Mar-21,134323,3444926,30916,3.9
Massachusetts,Mar-21,125298,3444926,18915,3.64
Massachusetts,Apr-21,132269,3444926,20920,3.84
Massachusetts,Apr-21,111529,3444926,15131,3.24
Massachusetts,Apr-21,103590,3350069,13581,3.09
Massachusetts,Apr-21,97225,3350069,15121,2.9
Massachusetts,May-21,111869,3350069,11881,3.34
Massachusetts,May-21,90200,3350069,10837,2.69
Massachusetts,May-21,87129,3350069,9494,2.6
Massachusetts,May-21,84633,3350069,8659,2.53
Massachusetts,May-21,81700,3350069,8398,2.44
Massachusetts,Jun-21,93111,3350069,8305,2.78
Massachusetts,Jun-21,78062,3350069,7898,2.33
Massachusetts,Jun-21,72150,3350069,8054,2.15
Massachusetts,Jun-21,65915,3350069,10899,1.97
Massachusetts,Jul-21,85401,3350069,9121,2.55
Massachusetts,Jul-21,72978,3350069,7613,2.18
Massachusetts,Jul-21,72732,3278542,7186,2.22
Massachusetts,Jul-21,70884,3278542,6533,2.16
Massachusetts,Jul-21,79460,3278542,6831,2.42
Massachusetts,Aug-21,69293,3278542,7552,2.11
Massachusetts,Aug-21,68220,3278542,6406,2.08
Massachusetts,Aug-21,67333,3278542,6684,2.05
Massachusetts,Aug-21,66904,3278542,5747,2.04
Massachusetts,Sep-21,73784,3278542,5961,2.25
Massachusetts,Sep-21,57086,3278542,7512,1.74
Massachusetts,Sep-21,60052,3278542,7132,1.83
Massachusetts,Sep-21,58953,3278542,4819,1.8
Massachusetts,Oct-21,62162,3278542,4626,1.9
Massachusetts,Oct-21,55620,3278542,4897,1.7
Massachusetts,Oct-21,53222,3210802,4708,1.66
Massachusetts,Oct-21,52295,3210802,5681,1.63
Massachusetts,Oct-21,54227,3210802,5901,1.69
Massachusetts,Nov-21,55577,3210802,6529,1.73
Michigan,Jan-20,72103,4298761,13207,1.68
Michigan,Jan-20,89760,4302198,14245,2.09
Michigan,Jan-20,84136,4302198,10304,1.96
Michigan,Jan-20,91306,4302198,7678,2.12
Michigan,Feb-20,82775,4302198,6869,1.92
Michigan,Feb-20,79833,4302198,6627,1.86
Michigan,Feb-20,79149,4302198,5587,1.84
Michigan,Feb-20,78029,4302198,5942,1.81
Michigan,Feb-20,78570,4302198,5419,1.83
Michigan,Mar-20,77661,4302198,5150,1.81
Michigan,Mar-20,75757,4302198,5338,1.76
Michigan,Mar-20,75075,4302198,128006,1.75
Michigan,Mar-20,88183,4302198,304335,2.05
Michigan,Apr-20,366426,4302198,388554,8.52
Michigan,Apr-20,749011,4305711,222207,17.4
Michigan,Apr-20,937520,4305711,136707,21.77
Michigan,Apr-20,934599,4305711,82004,21.71
Michigan,May-20,996374,4305711,67399,23.14
Michigan,May-20,973278,4305711,55166,22.6
Michigan,May-20,994188,4305711,56715,23.09
Michigan,May-20,985294,4305711,64574,22.88
Michigan,May-20,933181,4305711,39290,21.67
Michigan,Jun-20,756276,4305711,27836,17.56
Michigan,Jun-20,726922,4305711,21293,16.88
Michigan,Jun-20,584424,4305711,19641,13.57
Michigan,Jun-20,633953,4305711,38309,14.72
Michigan,Jul-20,529147,4305711,34602,12.29
Michigan,Jul-20,604846,4305848,27720,14.05
Michigan,Jul-20,519655,4305848,24596,12.07
Michigan,Jul-20,592707,4305848,23219,13.77
Michigan,Aug-20,514836,4305848,19842,11.96
Michigan,Aug-20,535218,4305848,18997,12.43
Michigan,Aug-20,428028,4305848,20188,9.94
Michigan,Aug-20,462183,4305848,19997,10.73
Michigan,Aug-20,401800,4305848,18838,9.33
Michigan,Sep-20,439244,4305848,17844,10.2
Michigan,Sep-20,393705,4305848,19571,9.14
Michigan,Sep-20,441816,4305848,17402,10.26
Michigan,Sep-20,440645,4305848,19760,10.23
Michigan,Oct-20,387844,4305848,17699,9.01
Michigan,Oct-20,301296,4304929,15084,7
Michigan,Oct-20,249753,4304929,12640,5.8
Michigan,Oct-20,235256,4304929,18082,5.46
Michigan,Oct-20,213406,4304929,15015,4.96
Michigan,Nov-20,187648,4304929,15320,4.36
Michigan,Nov-20,174303,4304929,16656,4.05
Michigan,Nov-20,180568,4304929,33941,4.19
Michigan,Nov-20,159438,4304929,22965,3.7
Michigan,Dec-20,211537,4304929,23408,4.91
Michigan,Dec-20,177953,4304929,19465,4.13
Michigan,Dec-20,206415,4304929,19194,4.79
Michigan,Dec-20,165203,4304929,19818,3.84
Michigan,Jan-21,205132,4304929,30456,4.77
Michigan,Jan-21,195176,4097261,24654,4.76
Michigan,Jan-21,227934,4097261,21830,5.56
Michigan,Jan-21,188217,4097261,18446,4.59
Michigan,Jan-21,207636,4097261,18601,5.07
Michigan,Feb-21,186687,4097261,19881,4.56
Michigan,Feb-21,195631,4097261,18318,4.77
Michigan,Feb-21,168829,4097261,14376,4.12
Michigan,Feb-21,178216,4097261,11497,4.35
Michigan,Mar-21,158158,4097261,11393,3.86
Michigan,Mar-21,161290,4097261,12285,3.94
Michigan,Mar-21,138528,4097261,12765,3.38
Michigan,Mar-21,139441,4097261,11143,3.4
Michigan,Apr-21,111657,4097261,14507,2.73
Michigan,Apr-21,107743,3998352,16470,2.69
Michigan,Apr-21,102721,3998352,22770,2.57
Michigan,Apr-21,109949,3998352,31004,2.75
Michigan,May-21,122497,3998352,31356,3.06
Michigan,May-21,125603,3998352,17366,3.14
Michigan,May-21,131259,3998352,13806,3.28
Michigan,May-21,121461,3998352,11201,3.04
Michigan,May-21,123402,3998352,12865,3.09
Michigan,Jun-21,115952,3998352,12802,2.9
Michigan,Jun-21,109012,3998352,7187,2.73
Michigan,Jun-21,92920,3998352,9049,2.32
Michigan,Jun-21,85743,3998352,6169,2.14
Michigan,Jul-21,80994,3998352,6487,2.03
Michigan,Jul-21,76786,3915593,7465,1.96
Michigan,Jul-21,75267,3915593,21012,1.92
Michigan,Jul-21,78955,3998352,21461,1.97
Michigan,Jul-21,99669,3915593,18401,2.55
Michigan,Aug-21,95330,3915593,14308,2.43
Michigan,Aug-21,93958,3915593,12282,2.4
Michigan,Aug-21,87127,3915593,5525,2.23
Michigan,Aug-21,82648,3915593,6306,2.11
Michigan,Sep-21,78684,3915593,11624,2.01
Michigan,Sep-21,72252,3915593,10967,1.85
Michigan,Sep-21,71121,3915593,12295,1.82
Michigan,Sep-21,63055,3915593,19080,1.61
Michigan,Oct-21,58830,3915593,15040,1.5
Michigan,Oct-21,61884,3840324,18713,1.61
Michigan,Oct-21,52170,3840324,14630,1.36
Michigan,Oct-21,50937,3840324,12125,1.33
Michigan,Oct-21,45508,3840324,11394,1.19
Michigan,Nov-21,50760,3840324,12958,1.32
Minnesota,Jan-20,68226,2853412,7293,2.39
Minnesota,Jan-20,66377,2859937,5933,2.32
Minnesota,Jan-20,62628,2859937,4463,2.19
Minnesota,Jan-20,61704,2859937,3931,2.16
Minnesota,Feb-20,62189,2859937,3700,2.17
Minnesota,Feb-20,64105,2859937,4108,2.24
Minnesota,Feb-20,63956,2859937,3641,2.24
Minnesota,Feb-20,62200,2859937,3539,2.17
Minnesota,Feb-20,61696,2859937,3410,2.16
Minnesota,Mar-20,62767,2859937,3488,2.19
Minnesota,Mar-20,61781,2859937,4010,2.16
Minnesota,Mar-20,66787,2859937,115773,2.34
Minnesota,Mar-20,160873,2859937,109095,5.63
Minnesota,Apr-20,248023,2859937,110260,8.67
Minnesota,Apr-20,341578,2864234,93133,11.93
