State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
District of Columbia,10/1/2020,53110,580956,1649,9.14
District of Columbia,10/1/2020,49067,583160,1912,8.41
District of Columbia,10/1/2020,45879,583160,1559,7.87
District of Columbia,10/1/2020,41417,583160,1473,7.1
District of Columbia,10/1/2020,37760,583160,1347,6.48
District of Columbia,11/1/2020,34991,583160,1341,6
District of Columbia,11/1/2020,32874,583160,1380,5.64
District of Columbia,11/1/2020,32201,583160,1125,5.52
District of Columbia,11/1/2020,29275,583160,1110,5.02
District of Columbia,12/1/2020,29411,583160,1679,5.04
District of Columbia,12/1/2020,28191,583160,1810,4.83
District of Columbia,12/1/2020,27772,583160,1870,4.76
District of Columbia,12/1/2020,26580,583160,1655,4.56
District of Columbia,1/1/2021,26750,583160,1650,4.59
District of Columbia,1/1/2021,26146,564209,1876,4.63
District of Columbia,1/1/2021,25612,564209,1574,4.54
District of Columbia,1/1/2021,24339,564209,1292,4.31
District of Columbia,1/1/2021,24345,564209,1499,4.31
District of Columbia,2/1/2021,22777,564209,1480,4.04
District of Columbia,2/1/2021,22239,564209,1259,3.94
District of Columbia,2/1/2021,20659,564209,971,3.66
District of Columbia,2/1/2021,20609,564209,1036,3.65
District of Columbia,3/1/2021,19499,564209,1193,3.46
District of Columbia,3/1/2021,19164,564209,1289,3.4
District of Columbia,3/1/2021,18372,564209,1983,3.26
District of Columbia,3/1/2021,20118,564209,2377,3.57
District of Columbia,4/1/2021,22253,564209,2829,3.94
District of Columbia,4/1/2021,22453,547240,3627,4.1
District of Columbia,4/1/2021,20511,547240,3268,3.75
District of Columbia,4/1/2021,19976,547240,2788,3.65
District of Columbia,5/1/2021,19891,547240,1551,3.63
District of Columbia,5/1/2021,19578,547240,1870,3.58
District of Columbia,5/1/2021,19378,547240,1383,3.54
District of Columbia,5/1/2021,19051,547240,1307,3.48
District of Columbia,5/1/2021,18289,547240,1161,3.34
District of Columbia,6/1/2021,17943,547240,1289,3.28
District of Columbia,6/1/2021,17324,547240,3187,3.17
District of Columbia,6/1/2021,17562,547240,1767,3.21
District of Columbia,6/1/2021,17750,547240,1643,3.24
District of Columbia,7/1/2021,17562,547240,1816,3.21
District of Columbia,7/1/2021,16530,529396,2341,3.12
District of Columbia,7/1/2021,16967,529396,2730,3.2
District of Columbia,7/1/2021,16429,529396,2282,3.1
District of Columbia,7/1/2021,16438,529396,2336,3.11
District of Columbia,8/1/2021,17190,529396,1382,3.25
District of Columbia,8/1/2021,17164,529396,2139,3.24
District of Columbia,8/1/2021,19293,529396,2568,3.64
District of Columbia,8/1/2021,21325,529396,1917,4.03
District of Columbia,9/1/2021,17386,529396,941,3.28
District of Columbia,9/1/2021,22191,529396,4724,4.19
District of Columbia,9/1/2021,17066,529396,5638,3.22
District of Columbia,9/1/2021,11933,529396,7861,2.25
District of Columbia,10/1/2021,13810,529396,3956,2.61
District of Columbia,10/1/2021,15364,509743,4731,3.01
District of Columbia,10/1/2021,37826,509743,2568,7.42
District of Columbia,10/1/2021,11789,509743,6443,2.31
District of Columbia,10/1/2021,12718,509743,5657,2.49
District of Columbia,11/1/2021,17963,509743,3863,3.52
Florida,1/1/2020,36189,8608066,4618,0.42
Florida,1/1/2020,35024,8604277,6862,0.41
Florida,1/1/2020,34718,8604277,6088,0.4
Florida,1/1/2020,33347,8604277,5206,0.39
Florida,2/1/2020,35871,8604277,5457,0.42
Florida,2/1/2020,33176,8604277,5605,0.39
Florida,2/1/2020,34449,8604277,5229,0.4
Florida,2/1/2020,33570,8604277,4861,0.39
Florida,2/1/2020,33421,8604277,4853,0.39
Florida,3/1/2020,32262,8604277,5325,0.37
Florida,3/1/2020,32244,8604277,6463,0.37
Florida,3/1/2020,33728,8604277,74313,0.39
Florida,3/1/2020,35076,8604277,228484,0.41
Florida,4/1/2020,98921,8604277,169885,1.15
Florida,4/1/2020,339448,8590846,180419,3.95
Florida,4/1/2020,177021,8590846,506670,2.06
Florida,4/1/2020,540554,8590846,433103,6.29
Florida,5/1/2020,444561,8590846,174860,5.17
Florida,5/1/2020,1035207,8590846,223082,12.05
Florida,5/1/2020,2151108,8590846,225404,25.04
Florida,5/1/2020,529384,8590846,175411,6.16
Florida,5/1/2020,630640,8590846,207707,7.34
Florida,6/1/2020,966625,8590846,112161,11.25
Florida,6/1/2020,920202,8590846,88148,10.71
Florida,6/1/2020,995792,8590846,95683,11.59
Florida,6/1/2020,741344,8590846,84370,8.63
Florida,7/1/2020,581952,8590846,66941,6.77
Florida,7/1/2020,914801,8732627,132831,10.48
Florida,7/1/2020,748004,8732627,108976,8.57
Florida,7/1/2020,691070,8732627,91462,7.91
Florida,8/1/2020,631163,8732627,78286,7.23
Florida,8/1/2020,567987,8732627,61584,6.5
Florida,8/1/2020,512527,8732627,72774,5.87
Florida,8/1/2020,458954,8732627,51647,5.26
Florida,8/1/2020,455587,8732627,45590,5.22
Florida,9/1/2020,410406,8732627,40256,4.7
Florida,9/1/2020,414174,8732627,37265,4.74
Florida,9/1/2020,374181,8732627,39028,4.28
Florida,9/1/2020,373194,8732627,32373,4.27
Florida,10/1/2020,337344,8769716,42306,3.85
Florida,10/1/2020,300115,8769716,47904,3.42
Florida,10/1/2020,287537,8769716,40070,3.28
Florida,10/1/2020,282261,8769716,33542,3.22
Florida,10/1/2020,213454,8769716,31625,2.43
Florida,11/1/2020,205800,8769716,31403,2.35
Florida,11/1/2020,186514,8769716,24358,2.13
Florida,11/1/2020,186291,8769716,26931,2.12
Florida,11/1/2020,142253,8769716,23063,1.62
Florida,12/1/2020,186749,8769716,29142,2.13
Florida,12/1/2020,154462,8769716,26018,1.76
Florida,12/1/2020,161250,8769716,28609,1.84
Florida,12/1/2020,140565,8769716,26533,1.6
Florida,1/1/2021,129575,8769716,24697,1.48
Florida,1/1/2021,174544,8510391,30583,2.05
Florida,1/1/2021,157201,8510391,39226,1.85
Florida,1/1/2021,155833,8510391,62818,1.83
Florida,1/1/2021,173919,8510391,69140,2.04
Florida,2/1/2021,187474,8510391,21710,2.2
Florida,2/1/2021,228808,8510391,21564,2.69
Florida,2/1/2021,161881,8510391,18630,1.9
Florida,2/1/2021,156495,8510391,19020,1.84
Florida,3/1/2021,141484,8510391,19281,1.66
Florida,3/1/2021,135291,8510391,20340,1.59
Florida,3/1/2021,123921,8510391,17349,1.46
Florida,3/1/2021,116512,8510391,15716,1.37
Florida,4/1/2021,134896,8510391,15025,1.59
Florida,4/1/2021,129186,8356053,24402,1.55
Florida,4/1/2021,123557,8356053,18838,1.48
Florida,4/1/2021,129628,8356053,28017,1.55
Florida,5/1/2021,126561,8356053,19765,1.51
Florida,5/1/2021,130069,8356053,17555,1.56
Florida,5/1/2021,128834,8356053,14561,1.54
Florida,5/1/2021,133003,8356053,9882,1.59
Florida,5/1/2021,112861,8356053,8257,1.35
Florida,6/1/2021,101851,8356053,6552,1.22
Florida,6/1/2021,109193,8356053,9896,1.31
Florida,6/1/2021,89048,8356053,7667,1.07
Florida,6/1/2021,97633,8356053,6917,1.17
Florida,7/1/2021,54642,8356053,6739,0.65
Florida,7/1/2021,100168,8302424,7457,1.21
Florida,7/1/2021,95430,8302424,9970,1.15
Florida,7/1/2021,80694,8302424,10110,0.97
Florida,7/1/2021,79205,8302424,7718,0.95
Florida,8/1/2021,59879,8302424,5905,0.72
Florida,8/1/2021,65976,8302424,5432,0.79
Florida,8/1/2021,78144,8302424,7977,0.94
Florida,8/1/2021,70760,8302424,9700,0.85
Florida,9/1/2021,59572,8302424,7218,0.72
Florida,9/1/2021,48583,8302424,7761,0.59
Florida,9/1/2021,50438,8302424,9316,0.61
Florida,9/1/2021,58928,8302424,7713,0.71
Florida,10/1/2021,58211,8302424,7054,0.7
Florida,10/1/2021,55108,8206675,6215,0.67
Florida,10/1/2021,58495,8206675,7481,0.71
Florida,10/1/2021,54019,8206675,8788,0.66
Florida,10/1/2021,56076,8206675,6502,0.68
Florida,11/1/2021,52770,8206675,6217,0.64
Georgia,1/1/2020,38704,4353840,17060,0.89
Georgia,1/1/2020,47482,4373059,17962,1.09
Georgia,1/1/2020,32079,4373059,8161,0.73
Georgia,1/1/2020,28998,4373059,5257,0.66
Georgia,2/1/2020,28332,4373059,5199,0.65
Georgia,2/1/2020,26984,4373059,5577,0.62
Georgia,2/1/2020,27317,4373059,6277,0.62
Georgia,2/1/2020,26963,4373059,5030,0.62
Georgia,2/1/2020,26958,4373059,5538,0.62
Georgia,3/1/2020,25079,4373059,4569,0.57
Georgia,3/1/2020,25352,4373059,5445,0.58
Georgia,3/1/2020,27507,4373059,12140,0.63
Georgia,3/1/2020,107877,4373059,133820,2.47
Georgia,4/1/2020,360077,4373059,390132,8.23
Georgia,4/1/2020,595418,4388404,319581,13.57
Georgia,4/1/2020,611889,4388404,247003,13.94
Georgia,4/1/2020,758856,4388404,266565,17.29
Georgia,5/1/2020,885764,4388404,228352,20.18
Georgia,5/1/2020,812913,4388404,242772,18.52
Georgia,5/1/2020,790178,4388404,177731,18.01
Georgia,5/1/2020,731762,4388404,165499,16.67
Georgia,5/1/2020,754833,4388404,149163,17.2
Georgia,6/1/2020,698154,4388404,135254,15.91
Georgia,6/1/2020,682501,4388404,131997,15.55
Georgia,6/1/2020,669735,4388404,125725,15.26
Georgia,6/1/2020,661233,4388404,117485,15.07
Georgia,7/1/2020,619947,4388404,105160,14.13
Georgia,7/1/2020,792717,4406223,138452,17.99
Georgia,7/1/2020,703153,4406223,122313,15.96
Georgia,7/1/2020,636912,4406223,84984,14.45
Georgia,8/1/2020,633988,4406223,73931,14.39
Georgia,8/1/2020,572455,4406223,62335,12.99
Georgia,8/1/2020,555479,4406223,58099,12.61
